filepath,relative_path,split,class,filename,size_bytes,hash,width,height,mode,status,error,selected_for_calibration
D:/Quantization embedded/datasets/calibration/dataset/train/bridge/bridge93.png,datasets/calibration/dataset/train/bridge/bridge93.png,train,bridge,bridge93.png,39004,0da9c8fcecdcda9fb8dabf78b6dca9a6666f3727c40ffa8594ef4f67022e0582,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/bridge/bridge94.png,datasets/calibration/dataset/train/bridge/bridge94.png,train,bridge,bridge94.png,47230,06ecebd244199c449ad0ca3f881b7159741b424b77503530ed94e326d93209d9,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/bridge/bridge95.png,datasets/calibration/dataset/train/bridge/bridge95.png,train,bridge,bridge95.png,45158,cc6cee5e0993036bac8d55516edc68955e9be2583b4845ccfdfb46f42eeabf49,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/bridge/bridge96.png,datasets/calibration/dataset/train/bridge/bridge96.png,train,bridge,bridge96.png,37042,548754f32da848471779934c20a94afb50058debc6ef6fee28c9ec005a99f042,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/bridge/bridge97.png,datasets/calibration/dataset/train/bridge/bridge97.png,train,bridge,bridge97.png,47964,6e87c56a34462a0023a3d397cb22f3c3d0d2aa8fdb29a684fb51ed2445f32f5b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/bridge/bridge98.png,datasets/calibration/dataset/train/bridge/bridge98.png,train,bridge,bridge98.png,54845,eac6c7ef74517665a2a738638df16aaaa45bb7ed133c84deca701a64bc62d79e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/bridge/bridge99.png,datasets/calibration/dataset/train/bridge/bridge99.png,train,bridge,bridge99.png,51979,a13a58752f10ed21f96310e8d189d251608074deda21f899fbc5c4b11549eb8b,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/c5.PNG,datasets/calibration/dataset/train/clean/c5.PNG,train,clean,c5.PNG,175323,f2e02dfd80897890169b0dc035fc1230ce9fb00179a94cd31c52a46da392471d,556,362,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/c6.PNG,datasets/calibration/dataset/train/clean/c6.PNG,train,clean,c6.PNG,121178,c9b47eefd55bb11eb740bd9c255342b3beb4056db0ce461e7b3128045405202d,641,313,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/c7.PNG,datasets/calibration/dataset/train/clean/c7.PNG,train,clean,c7.PNG,86391,f02f1b74d52866af37d7ff7d035340cb84bcd41f77e96bb77e4df4cd978933ce,394,348,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean12.png,datasets/calibration/dataset/train/clean/clean12.png,train,clean,clean12.png,17463,ed5d27f33398adaced9871face87700871e3481053a6de0a302c6113358f1215,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean14.png,datasets/calibration/dataset/train/clean/clean14.png,train,clean,clean14.png,14705,21740c6aa2162cce213455d004a20f86ddbac3b8754c45310348d5d89060855a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean17.png,datasets/calibration/dataset/train/clean/clean17.png,train,clean,clean17.png,48799,bdecfaff21b5bf64cc3f160a335e7e2820c8dda1bed12e61f769a97ae9b87f9d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean19.png,datasets/calibration/dataset/train/clean/clean19.png,train,clean,clean19.png,18016,48d09c85746fb892de22d36acdd138b82284fc5c60bff5fe624948c932f55868,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean20.png,datasets/calibration/dataset/train/clean/clean20.png,train,clean,clean20.png,58966,ff8e27c9c934e9453394793d1b22f84ddac44f2a6dae11d1fbbbab6268552f03,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean21.png,datasets/calibration/dataset/train/clean/clean21.png,train,clean,clean21.png,33848,45811c4fda992733bd06f363baa26c810d8af93e3a5b52ec5d20a756a3f11bf3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean22.png,datasets/calibration/dataset/train/clean/clean22.png,train,clean,clean22.png,40127,5bd33da48713da8d2a0bd7083188da51d84a21d6d44cc5ce3909d21b91e2b6f0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean23.png,datasets/calibration/dataset/train/clean/clean23.png,train,clean,clean23.png,42180,f2fe1b3ec8a84705196387e886f2b703e4d8dd2494c2a279203ee4b319d53de3,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean24.png,datasets/calibration/dataset/train/clean/clean24.png,train,clean,clean24.png,33601,d5af3e3d87b1765c3a6c409a28fc0b742a7393902cb3800d85855c257314091c,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean26.png,datasets/calibration/dataset/train/clean/clean26.png,train,clean,clean26.png,41018,757cae2b31c59fbbefbfa659a51cddaa2b7a2b25092ac1d30a028cd0881a22f0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean27.png,datasets/calibration/dataset/train/clean/clean27.png,train,clean,clean27.png,38960,813b0d6ecf688ff66dee9d76d0c7c46a6497a758bb1ee759c85096772c7c13a1,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean28.png,datasets/calibration/dataset/train/clean/clean28.png,train,clean,clean28.png,43072,645d1787c89c7a8807a94af75930403ad4f78af820aa4619a332c556ab0d24ac,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean29.png,datasets/calibration/dataset/train/clean/clean29.png,train,clean,clean29.png,37801,3650e9fac9d4e3de16658a1d047966432a45354d714df9f8c95e513f90b202ed,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean3.PNG,datasets/calibration/dataset/train/clean/clean3.PNG,train,clean,clean3.PNG,55286,a4664a768a091329688dbf4b6cd66843c2dc57ce24b753fcd38cab6a798e1cf5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean31.png,datasets/calibration/dataset/train/clean/clean31.png,train,clean,clean31.png,41691,6d805b57fb1acc7d973e0935383fb7aec603e1197e3736fc5ebc64055bbc3ffd,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean32.png,datasets/calibration/dataset/train/clean/clean32.png,train,clean,clean32.png,46124,873f06565bc1b8f533a5aa1d339c59aae8b3cc895f0591d2570fb6bb081af4d7,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean33.png,datasets/calibration/dataset/train/clean/clean33.png,train,clean,clean33.png,38249,6b00d6f1ade26a6010af3650c5fb5afd3616173ed5d7905d7eb5aafb460ee9a3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean34.png,datasets/calibration/dataset/train/clean/clean34.png,train,clean,clean34.png,42601,dc6d2ce635ec941185de342129d3d8b14d2b31419f0b19fac42a65afad4a1b3a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean35.png,datasets/calibration/dataset/train/clean/clean35.png,train,clean,clean35.png,41182,85ada5a6ed6f52fd1201f8d80d5868ed478ffe8cf787409a0e39ebe06bba7268,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean36.png,datasets/calibration/dataset/train/clean/clean36.png,train,clean,clean36.png,49593,dd15aadcc14a42c708acb7ce5fc260444aba198a5e2d61611008d448b033390b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean39.png,datasets/calibration/dataset/train/clean/clean39.png,train,clean,clean39.png,46678,085fc6012518c8c842a2abb089669c8b9323c399f210f643e7cafeb2c45412a5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean4.PNG,datasets/calibration/dataset/train/clean/clean4.PNG,train,clean,clean4.PNG,36655,af0081c584b4f97e1bf9aa1681fb7dbf3c2ff521b37bbfcb512f5ebe35d237e5,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean40.png,datasets/calibration/dataset/train/clean/clean40.png,train,clean,clean40.png,49297,38aa2b3651e9c09c0ac48f6ae4f59e6528c71b5598b00be381793d9d0fa7af93,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean41.png,datasets/calibration/dataset/train/clean/clean41.png,train,clean,clean41.png,52115,aa908aaa3ad5f634c38b17389053d26ee8a1641d511fc7c8a41e78b0b7af68ff,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean42.png,datasets/calibration/dataset/train/clean/clean42.png,train,clean,clean42.png,49492,26e118c3346e49406022792605c3bca8fd68baa9f4ade26b3b2deff47bfb3437,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean43.png,datasets/calibration/dataset/train/clean/clean43.png,train,clean,clean43.png,50419,3639e45e20813d8ec4b660333104c8f282698c99db3052009cd6c4a1c4c2d617,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean47.png,datasets/calibration/dataset/train/clean/clean47.png,train,clean,clean47.png,49470,6afa38fa173cf3a569850fcfa40c3a4f16bed164b8a1f4fb67c89e5cbcdda3c4,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean48.png,datasets/calibration/dataset/train/clean/clean48.png,train,clean,clean48.png,50858,cf11498c706e255b00f05513d5121ed65a8fa30aba9bfdceb4043105cfb6ee3b,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean49.png,datasets/calibration/dataset/train/clean/clean49.png,train,clean,clean49.png,49678,1ae3c5fe4acb64fba2b0cbbe99fa35c813206316324ef212f1a962d7648007c2,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean51.png,datasets/calibration/dataset/train/clean/clean51.png,train,clean,clean51.png,42461,a13edf9c8a8aa483f9ea9f2d27b0aa47b8204e40e9a79f948756bd5578ac8d7b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean52.png,datasets/calibration/dataset/train/clean/clean52.png,train,clean,clean52.png,42898,8ab042aadcbd25de15d792b96ad4c6217ea1b9550f3019b961f699e7a809e56f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean54.png,datasets/calibration/dataset/train/clean/clean54.png,train,clean,clean54.png,44220,b9f0d5164477192644a23ffe35e1b350d48fde8df555ced492169d65fbd89d87,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean55.png,datasets/calibration/dataset/train/clean/clean55.png,train,clean,clean55.png,42694,6f1c84a09a93b198953872cc2d5c4c13abed0f0ebaf7f6d37b64ca2ff358fee3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean56.png,datasets/calibration/dataset/train/clean/clean56.png,train,clean,clean56.png,42266,b71712800de213c5cc4ea555eda09febb90bdd6f41824a72517609c308dc1f2b,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean57.png,datasets/calibration/dataset/train/clean/clean57.png,train,clean,clean57.png,40811,cf1fd9fba2ecbb73a02d05788caef7e0451e25f9a5a7d5a7b5b6ee89baeb1da2,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean58.png,datasets/calibration/dataset/train/clean/clean58.png,train,clean,clean58.png,41409,282547e6eec39dbf7a9f670a967ec4863d2434ab257e99a34f45bc8dbe0a30b1,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean59.png,datasets/calibration/dataset/train/clean/clean59.png,train,clean,clean59.png,44158,ac2508a7007ff793cd653c82c53d84942fc7a8db23722bb68b4b46a08199262d,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean6.PNG,datasets/calibration/dataset/train/clean/clean6.PNG,train,clean,clean6.PNG,55822,805e5586ba2043621262946ab6e9e4783542dfe6901c1e37407e49797b5cbcaa,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean61.png,datasets/calibration/dataset/train/clean/clean61.png,train,clean,clean61.png,44452,9489671d8b4bcbb29ab9eeb08d2f58fb5bf10b5e97160c9f2e852e5f29c75670,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean63.png,datasets/calibration/dataset/train/clean/clean63.png,train,clean,clean63.png,44025,1c5493a9229feefc2c60f7aaeba8748b6bc7ddee2c008c5d7f2ab5cf21867c70,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean64.png,datasets/calibration/dataset/train/clean/clean64.png,train,clean,clean64.png,46879,51d187d1855e52d077d893af42ab1b9237ccdf3d67e56654ff0ff1d2e4b3eb16,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean65.png,datasets/calibration/dataset/train/clean/clean65.png,train,clean,clean65.png,44866,e5d28690e1c582dec142fbcebb38130e2d1e0941ae5cce7ccd59fb938b18299f,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean66.png,datasets/calibration/dataset/train/clean/clean66.png,train,clean,clean66.png,45692,788dc54a3a07bf89ab3fdc9b60838969011672d02667b6d6eca08b3f6691f56e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean67.png,datasets/calibration/dataset/train/clean/clean67.png,train,clean,clean67.png,46051,3548b9bedc5d97cb585cd13d4d5ae7c7e120a300756fc2dcbfb4dd9e8f41175e,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean68.png,datasets/calibration/dataset/train/clean/clean68.png,train,clean,clean68.png,42661,ae482e563b9c716cc28290ce84eb342a245acd311d16fbd7cd09a02005841b50,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean69.png,datasets/calibration/dataset/train/clean/clean69.png,train,clean,clean69.png,41979,1c715fc960c6ed5695157b67fb469de0cc5dfc6dde6b142baa128373aea4fb0e,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean7.png,datasets/calibration/dataset/train/clean/clean7.png,train,clean,clean7.png,17453,e3397072732a39c8f3c5e4ba96e72f031e253f12fc5432a00dc2d72c97f707d9,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/clean/clean70.png,datasets/calibration/dataset/train/clean/clean70.png,train,clean,clean70.png,42868,46e4ec553621604f891b2552a9bd6147f38da4c5e1b48025ed3d2d4e7a2b58c9,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp1.JPG,datasets/calibration/dataset/train/cmp/cmp1.JPG,train,cmp,cmp1.JPG,10834,42ae8a1c7369d7ff0b71f3cdd151bd4f24c8c39d1f6ea1a10c9c9187f14ae93c,214,195,RGB,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp10.PNG,datasets/calibration/dataset/train/cmp/cmp10.PNG,train,cmp,cmp10.PNG,41520,9bc3da76946dd6f7d7d8a9b92853ff7857a1d531d845a58db4450e983d671864,200,173,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp101.png,datasets/calibration/dataset/train/cmp/cmp101.png,train,cmp,cmp101.png,42937,f3a9252eacbd674d6aff9d5ca8fe11bfdd55a28bc75d1ac005431e62855e3d7c,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp102.png,datasets/calibration/dataset/train/cmp/cmp102.png,train,cmp,cmp102.png,50795,683ccf255a32b6ae914ce8eeef3a65213c28cedd28151f8f314e0e670c3ef009,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp103.png,datasets/calibration/dataset/train/cmp/cmp103.png,train,cmp,cmp103.png,43967,e2be42d810c06e9f91c2ee0898537707d17aa74b40deae6e8b09c4d7f89b4ff0,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp106.png,datasets/calibration/dataset/train/cmp/cmp106.png,train,cmp,cmp106.png,35727,01f9b2a7ded9347ecff565f56f80c0efbd28a6f7e4f60f53331b5a7b747c9538,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp107.png,datasets/calibration/dataset/train/cmp/cmp107.png,train,cmp,cmp107.png,47142,663cb4c16d6bda489231e10a7ad78b0651968d7fc1701704ec176c1f878d6709,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp109.png,datasets/calibration/dataset/train/cmp/cmp109.png,train,cmp,cmp109.png,36768,2e676b40df0a559d9b71077f130bffd51f6fdfa93bd4795750128911d5e5127a,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp11.PNG,datasets/calibration/dataset/train/cmp/cmp11.PNG,train,cmp,cmp11.PNG,43309,adea9609040d8b296bebdd22e1eeba9b635e6fae7008072c2a491e7d5ca26bd4,196,177,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp111.png,datasets/calibration/dataset/train/cmp/cmp111.png,train,cmp,cmp111.png,49928,a02c69c376d72be1281ca2eeeed34c9977700e97356543895c7730b5536520fd,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp114.png,datasets/calibration/dataset/train/cmp/cmp114.png,train,cmp,cmp114.png,37778,6ddb2e067e899991265cd87541f5082d71827ce78f9428b29bb24e843a801cb3,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp117.png,datasets/calibration/dataset/train/cmp/cmp117.png,train,cmp,cmp117.png,38604,6bfd680c766686cf1575ed03ae3c2d34c0856e04e5897e143a56238f36ecfac1,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp118.png,datasets/calibration/dataset/train/cmp/cmp118.png,train,cmp,cmp118.png,53716,911573c3d88fd9825d53d8aa2642ad43b13fa6e8a9d9b2cc8c4d0009897276f7,256,256,L,valid,,True
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp119.png,datasets/calibration/dataset/train/cmp/cmp119.png,train,cmp,cmp119.png,47937,53ad08b427d808fcfcf4a866bd70df9db6349c4cd1da9ba884f6d9b808fcfc86,256,256,L,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp12.PNG,datasets/calibration/dataset/train/cmp/cmp12.PNG,train,cmp,cmp12.PNG,43065,765e2c8f96aac403e2924c40a49b23384360522c6d549705de78eea3ef142a35,199,164,RGBA,valid,,False
D:/Quantization embedded/datasets/calibration/dataset/train/cmp/cmp120.png,datasets/calibration/dataset/train/cmp/cmp120.png,train,cmp,cmp120.png,39868,5a8ba118e9866f7ac248b43c8d8724a758bdeb9aeb0b77eeff71068b5a95665d,256,256,L,valid,,False
